feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10,label
0.000000,8.996416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.872218,0.073115,0.200583,0.000000,0.000000,0.000000,0.000929,0.000000,0.000000,2.161336,0.000000,0.000000,0.000000,0.000000,1.452194,-3.821111,-0.795514,-4.980754,0.321570,22.696659,-1.096446,-8.432084,-1.151361,-5.484611,5.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.212722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.042841,19.897167,-8.351095,-3.008753,-14.937293,-2.028257,4.105175,11.029561,-12.938848,-1.039026,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.911516,0.000000,0.000000,0.000000,0.000000,0.000000,4.302935,0.000000,0.000000,0.000000,10.840618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.165344,0.000000,0.000000,0.000000,0.000000,4.668372,5.381764,-8.405736,-19.013639,-5.940148,0.752585,-12.044399,31.988398,1.484356,-2.173687,7.000000
0.000000,1.000610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.415646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.592628,-3.260665,0.653778,14.238914,0.344643,2.216554,-4.293849,-4.985668,-2.896617,-7.093473,3.000000
0.000000,0.288917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136661,0.000000,0.000000,0.000000,5.283191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.530370,-7.009490,-5.167949,0.313409,5.316582,4.109555,-4.572571,3.783684,13.346827,-2.954256,8.000000
0.000000,0.275465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125769,0.000000,0.000000,0.000000,0.000000,0.000000,1.233048,0.000000,0.000000,0.000000,1.170651,2.826916,1.119665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.662875,0.000000,0.000000,0.000000,0.000000,-2.407320,-8.745439,10.549688,-1.544348,1.616112,0.694595,2.222830,1.879049,-2.044609,-2.915459,2.000000
0.000000,0.555301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.786244,0.000000,0.000000,0.000000,0.000000,0.000000,3.907628,0.000000,0.000000,0.000000,1.114906,0.256985,0.479082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.435520,-1.854860,-3.621182,-3.757010,1.360576,-2.339377,-3.422856,2.023502,-1.248371,8.894505,9.000000
0.000000,0.516550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.560565,0.000000,0.000000,0.000000,2.930302,2.806382,1.210978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.629040,-9.925945,0.390193,1.077240,7.400199,0.073589,2.384287,0.592498,3.101590,-2.846358,4.000000
0.000000,1.507443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.751728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.246586,-2.454705,-0.064932,12.284639,-0.035170,3.394512,-3.572209,-4.933365,-2.928000,-6.452947,3.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.077626,0.000000,0.000000,0.000000,0.000000,3.948747,3.068127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.780106,0.000000,0.000000,0.000000,0.000000,-1.127238,-13.869770,26.844648,-1.172255,-1.459273,1.484855,1.048693,3.064890,-8.288658,-7.842896,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.334186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996716,0.000000,3.847600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.695357,0.119275,-1.553008,9.928222,-1.578727,0.208791,-3.232795,0.106132,-1.713031,-5.536895,3.000000
0.000000,3.113900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.714985,0.000000,0.000000,0.000000,0.000000,0.000000,3.997701,0.000000,0.000000,0.000000,0.126259,1.286049,4.285973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.874473,0.000000,0.000000,0.000000,0.000000,13.664591,0.616235,-1.067593,0.665748,-1.800692,1.425551,-2.734513,1.529305,-14.081123,0.176190,0.000000
0.000000,0.317106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.208188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.933189,-2.879950,0.836945,14.159503,0.030989,0.664296,-4.121468,-4.135329,-2.502347,-6.382382,3.000000
0.000000,1.295667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.102685,0.000000,0.000000,0.000000,0.000000,0.000000,4.272770,0.000000,0.000000,0.000000,0.000000,1.361305,4.610757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.008489,0.000000,0.000000,0.000000,0.000000,15.108110,4.102597,-0.865245,0.994910,-4.634828,-3.598322,-2.530693,5.680186,-16.891899,0.938833,0.000000
0.000000,0.747863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.337080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.428384,17.498158,-7.899240,-2.823159,-13.174132,-0.012789,3.742162,8.770004,-11.526167,-1.162208,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.590187,0.000000,0.000000,0.000000,0.000000,3.910333,0.678976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.289756,0.000000,0.000000,0.000000,0.000000,-2.430847,-9.755540,16.689932,-4.233916,0.389686,-0.667083,5.077764,2.141708,-5.997718,-1.965195,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.114120,0.000000,0.000000,0.000000,1.265230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.801273,-3.207079,-3.426200,-4.287066,2.347101,-3.304661,-4.335989,1.858526,1.275807,10.950290,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.909298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.500660,-9.509974,-5.965302,0.229974,7.442689,4.573563,-6.092329,5.575759,17.401070,-4.580489,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.908921,0.000000,0.000000,0.000000,0.001687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.469870,-14.458508,-7.715496,-0.614190,11.717339,6.380313,-9.115643,8.405598,24.509743,-7.249845,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.757018,0.011213,0.000000,0.000000,0.000000,0.000000,0.093101,0.000000,0.000000,0.000000,0.000000,7.564114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.981164,-3.706349,6.025965,-1.240210,3.116149,-4.614243,21.159441,2.000190,-12.025400,-9.119825,6.000000
0.000000,0.276894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.732576,0.000000,0.000000,0.000000,4.852006,0.371746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.419299,-7.340384,-4.507779,-0.506130,5.628642,2.977277,-3.767377,3.540620,11.555222,-1.529372,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.883717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.806933,-4.294724,1.911705,18.263851,0.678862,-0.218058,-5.744353,-4.710773,-3.479274,-8.693672,3.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.847886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.993077,-5.160734,2.450325,20.517410,1.110610,-0.306323,-6.671019,-5.238602,-4.110440,-10.130960,3.000000
0.000000,3.000478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.693390,0.000000,0.000000,0.000000,5.183572,4.705054,3.705894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.814812,0.000000,0.000000,0.000000,0.000000,1.732520,-21.797298,3.633956,0.545660,16.022436,4.016362,0.037669,-0.341455,2.282427,-7.298886,4.000000
0.000000,2.626840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.709294,0.000000,0.000000,0.000000,0.000000,0.000000,5.569869,0.000000,0.000000,0.000000,0.000000,1.958611,6.033492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.385185,0.000000,0.000000,0.000000,0.000000,18.915949,-0.057306,-1.265947,2.371178,-0.680977,-2.589989,-3.335927,2.752631,-18.851944,0.877373,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.055327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.917841,-4.732618,-3.593721,-11.263879,4.084300,-9.445929,-7.783660,2.595307,-5.024958,24.697012,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.889073,0.000000,0.000000,0.000000,0.000000,0.000000,2.869388,0.000000,0.000000,0.000000,7.370362,0.437269,0.680954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.824914,0.000000,0.000000,0.000000,0.000000,3.490866,4.154759,-5.776483,-10.962516,-4.763490,0.248672,-7.188541,21.731564,-0.421603,-2.876462,7.000000
0.000000,3.652541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.581115,0.000000,0.000000,0.000000,0.000000,0.000000,4.762387,0.000000,0.000000,0.000000,0.618874,0.653639,8.293284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.732413,0.000000,0.000000,0.000000,0.000000,22.008926,1.281766,-2.377533,7.339691,-2.575695,1.388942,-8.461284,2.656115,-19.183393,-4.404813,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.501126,0.000000,0.000000,0.000000,0.000000,0.000000,2.435447,0.000000,0.000000,0.000000,3.504523,0.000000,0.112223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.818476,0.000000,0.000000,0.000000,0.000000,5.023229,9.922931,-8.112756,-7.603998,-7.521856,-1.908524,-2.725812,14.616669,-5.198574,1.928601,7.000000
0.000000,8.348074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616606,0.813161,0.294475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.929499,0.000000,0.000000,0.000000,0.000000,0.183869,-6.975104,10.073610,-7.968822,-2.018602,22.631891,-1.586650,-5.555091,-3.434753,-7.020067,5.000000
0.000000,0.448989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.473200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.282458,0.734317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192447,0.000000,0.000000,0.000000,0.000000,-1.336833,-2.372704,3.351991,1.651692,1.166404,-1.280512,11.552417,-0.193818,-6.864738,-5.997245,6.000000
0.000000,3.599781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.454507,0.000000,0.000000,0.000000,0.000000,0.000000,4.316687,0.000000,0.000000,0.000000,0.000000,2.250828,6.592628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.330755,1.712910,-2.366845,4.736644,-1.626134,0.351072,-1.307515,1.811368,-20.373131,-4.276359,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.569865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.465101,-2.915369,-3.138113,-7.575383,2.303528,-6.740142,-5.408006,1.624318,-3.363858,18.348646,9.000000
0.000000,1.553824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.782986,0.000000,0.000000,0.000000,6.044434,6.515119,4.078650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.934173,-27.106190,4.060771,-0.613257,21.505241,-2.482884,1.879062,1.673198,1.638705,-4.585532,4.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.619223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.213531,-9.031440,-5.796046,0.311611,7.029307,4.398850,-5.799960,5.302108,16.713631,-4.322359,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004780,0.000000,0.000000,11.719221,0.000000,0.000000,0.000000,0.033329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.263426,-17.446650,-8.770730,-1.123102,14.296252,7.472103,-10.939781,10.114519,28.799021,-8.862258,8.000000
0.000000,2.196893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.559099,0.000000,0.000000,0.000000,5.765671,4.987590,2.886889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984767,-22.357683,1.394527,-1.623922,17.836391,1.075182,0.635416,1.228515,3.878164,-4.059924,4.000000
0.000000,0.173085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.089021,0.000000,0.000000,0.000000,0.000000,0.000000,0.793077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534723,0.000000,0.000000,0.000000,0.000000,4.544681,13.616254,-5.353981,-3.264216,-11.021648,-1.494401,2.046468,8.001623,-9.580162,1.505924,1.000000
0.000000,3.506102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.790884,0.000000,0.000000,0.000000,8.619466,9.376408,5.839921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002643,0.000000,0.000000,9.613190,-41.847286,5.715209,-6.301329,34.057213,-3.567238,0.121708,2.358661,-0.391130,-1.614851,4.000000
0.000000,1.212407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.764169,6.130422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.949676,-6.857395,3.392800,15.481785,3.122339,1.706926,-0.508420,-5.994693,-5.229137,-10.599227,3.000000
0.000000,1.543990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.299956,0.000000,0.000000,0.000000,0.000000,0.000000,1.425589,0.000000,0.000000,0.000000,0.599277,7.173992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987928,-4.112838,3.734938,-4.625801,3.951842,-2.132300,18.598398,2.409424,-12.735825,-6.841449,6.000000
0.000000,3.012936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.786199,0.000000,0.000000,0.000000,0.000000,0.000000,4.092887,0.000000,0.000000,0.000000,0.428275,2.108254,3.893478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639143,0.000000,0.000000,0.000000,0.000000,14.007591,1.909025,-1.840561,-1.107687,-2.082871,0.387708,-0.039501,3.607142,-15.970253,-0.606930,0.000000
0.000000,1.177034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.424869,0.000000,0.000000,0.000000,2.528600,3.219725,1.315459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.371200,0.000000,0.000000,0.000000,0.000000,-0.760050,-11.097534,1.727823,-0.659237,7.989998,0.376273,2.687915,-0.049718,0.726098,-1.469645,4.000000
0.000000,0.104975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.896749,0.000000,0.000000,0.000000,0.000000,0.000000,0.386237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.053336,16.299150,-7.296980,-2.698525,-12.339869,-1.762163,3.150179,8.883007,-10.688591,0.361423,1.000000
0.000000,2.171494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.541280,0.000000,0.000000,0.000000,9.042947,5.076983,2.125621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.489969,-28.669109,-1.171990,-7.267430,23.698931,0.855305,-3.605529,5.518995,10.737648,-0.880979,4.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023292,0.000000,0.000000,12.695662,0.000000,0.000000,0.000000,0.030074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.230768,-19.056528,-9.340611,-1.397955,15.688317,8.059345,-11.924198,11.035420,31.112013,-9.731346,8.000000
0.000000,3.971364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.911755,0.000000,0.000000,0.000000,0.000000,0.000000,6.719757,0.000000,0.000000,0.000000,0.000000,1.871753,7.325893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981871,0.000000,0.000000,0.000000,0.000000,23.019173,-2.182993,-0.160226,2.197062,0.241322,-0.578623,-6.149642,1.817358,-21.455254,0.974690,0.000000
0.000000,5.711294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.277877,0.000000,0.000000,0.000000,0.000000,0.000000,7.687264,0.000000,0.000000,0.000000,0.000000,2.312217,8.331521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.730691,0.000000,0.000000,0.000000,0.000000,28.181770,-1.436055,-1.769406,1.258152,0.356739,1.449237,-6.078211,1.764008,-26.434677,-0.079198,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200191,0.000000,0.000000,0.000000,0.000000,0.000000,4.251559,0.000000,0.000000,0.000000,10.430615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.507639,0.000000,0.000000,0.000000,0.000000,5.262026,6.592875,-7.563358,-19.350790,-7.318213,0.643654,-11.680149,32.299965,-0.112987,-2.138208,7.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.514142,0.000000,0.000000,0.000000,0.000000,0.000000,2.168799,0.000000,0.000000,0.000000,6.033816,0.537884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.593959,0.000000,0.000000,0.000000,0.000000,1.106259,3.383075,-1.975582,-10.889393,-5.523212,1.084658,-5.390303,18.803007,-0.341669,-2.307342,7.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.427668,0.000000,0.000000,0.000000,0.000000,0.000000,2.923461,0.000000,0.000000,0.000000,7.416031,2.040913,0.144674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.523034,0.000000,0.000000,0.000000,0.000000,1.794239,0.935600,-4.241179,-11.968739,-1.701012,-0.582370,-2.719195,20.758495,-0.638050,-3.835060,7.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.832410,0.000000,0.000000,0.000000,0.000000,0.000000,1.844073,0.000000,0.000000,0.000000,6.213827,1.927805,0.115521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.063438,0.000000,0.000000,0.000000,0.000000,0.631243,2.080539,-1.641623,-10.156865,-3.722559,0.416172,-1.360033,18.633335,-1.639223,-5.263256,7.000000
0.000000,0.072348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.471667,0.000000,0.000000,0.000000,6.473894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.371668,-9.157127,-5.829364,-0.390375,7.183507,3.964156,-6.101452,5.271287,16.026636,-3.030837,8.000000
0.000000,0.958205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.551325,0.000000,0.000000,0.000000,1.131680,2.854112,1.617991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.585484,0.000000,0.000000,0.000000,0.000000,-0.790820,-9.210461,7.965942,-0.148868,3.291322,1.310923,2.234484,-0.010004,-2.399914,-2.907043,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.921453,0.000000,0.000000,0.000000,1.303184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.663579,-5.322277,-3.962957,-8.463908,4.412575,-6.337992,-7.057549,2.991066,-0.510460,18.087002,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.236895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.780895,-4.134220,-3.443695,-10.049302,3.497914,-8.554946,-7.001386,2.275572,-4.477978,22.606571,9.000000
0.000000,1.056015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.165804,0.000000,0.000000,0.000000,0.000000,0.000000,0.928769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.280514,11.310138,-6.272495,-2.823955,-8.636103,0.419130,1.893187,5.196735,-8.059229,1.813664,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005100,0.000000,0.000000,11.708079,0.000000,0.000000,0.000000,0.032798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.252390,-17.428225,-8.764247,-1.119976,14.280398,7.465353,-10.928563,10.103986,28.772606,-8.852325,8.000000
0.000000,2.030913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.409323,0.000000,0.000000,0.000000,0.000000,0.000000,4.111433,0.000000,0.000000,0.000000,0.680712,0.000000,3.587709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.105299,2.471655,-5.002369,0.612165,-2.149763,-0.467048,-5.583738,2.811697,-9.825581,3.689144,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.693616,0.000000,0.000000,0.000000,0.000000,0.000000,4.774650,0.000000,0.000000,0.000000,13.339838,1.729272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.145182,0.000000,0.000000,0.000000,0.000000,1.696842,-3.107426,-4.937539,-21.476444,-0.050880,1.419946,-11.387493,34.471924,5.475273,-5.652515,7.000000
0.000000,0.167934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.321190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.273057,20.120237,-8.521079,-3.186326,-15.071541,-1.678907,4.160438,11.028579,-13.212376,-1.176959,1.000000
0.000000,0.839445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.313356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.127951,16.869617,-8.110353,-2.953120,-12.634033,0.404111,3.403230,8.942575,-10.734438,-1.500520,1.000000
